Restaurant_id,Name,Cuisine_type,City,Rating,Open_date
REST01888,Sweet Treats,Continental,Ahmedabad,1,5/12/2021
REST04721,Sandwich Stop,Japanese,Hyderabad,2.1,8/20/2016
REST09831,Tasty Corner,Japanese,Mumbai,2.7,5/18/2017
REST38744,Biryani House,Japanese,Bangalore,2.5,4/15/2024
REST06488,Noodle Point,Japanese,Bangalore,2.4,7/25/2020
REST23063,Seafood Shack,Continental,Chennai,3.3,10/3/2020
REST49608,Grill House,Italian,Ahmedabad,3.3,4/28/2016
REST33561,Biryani House,Mediterranean,Kolkata,4,7/22/2018
REST03001,Grill House,Mediterranean,Delhi,2.5,4/6/2022
REST10825,Noodle Point,Japanese,Kolkata,4.3,9/5/2023
REST31860,Sushi Station,Mexican,Hyderabad,2.8,2/7/2024
REST15078,Sweet Treats,Continental,Delhi,4.1,12/28/2019
REST03456,Noodle Point,Italian,Hyderabad,1.6,3/9/2016
REST16818,Salad Shack,Chinese,Pune,4.2,1/6/2024
REST38324,Pasta Point,Indian,Chennai,1.3,8/14/2016
REST44599,Noodle Point,Continental,Bangalore,4.4,12/12/2019
REST28654,Burger Barn,Continental,Chennai,1.7,3/16/2020
REST46380,Pizza Palace,Mexican,Delhi,1.7,8/7/2020
REST39587,Tasty Corner,Chinese,Ahmedabad,2.5,9/25/2020
REST39536,Sandwich Stop,Chinese,Hyderabad,2.5,4/25/2018
REST01233,Burger Barn,Japanese,Kolkata,1.3,4/16/2016
REST42893,Sushi Station,Italian,Kolkata,1.8,10/20/2024
REST18241,Food Fiesta,Mexican,Mumbai,3.5,2/15/2020
REST48403,Pizza Palace,Mediterranean,Bangalore,3,10/1/2017
REST09574,Grill House,Mediterranean,Bangalore,3.7,4/22/2024
REST21110,Salad Shack,Mediterranean,Chennai,2.9,11/4/2018
REST06728,Sushi Station,Indian,Bangalore,3.4,5/11/2017
REST28252,Grill House,Mediterranean,Kolkata,4.6,9/24/2017
REST11124,Sandwich Stop,Chinese,Chennai,3.6,9/9/2024
REST19549,Tasty Corner,Mediterranean,Mumbai,4.9,7/17/2017
REST14051,Spice Hub,Chinese,Ahmedabad,3,8/11/2024
REST34102,Noodle Point,Mexican,Mumbai,2.7,9/26/2017
REST40686,Sweet Treats,Indian,Kolkata,2.6,2/13/2016
REST27365,Tasty Corner,Mexican,Bangalore,2.8,8/17/2023
REST33949,Pizza Palace,Continental,Kolkata,1.9,6/21/2019
REST34784,Seafood Shack,Continental,Chennai,2.1,6/15/2018
REST38313,Pasta Point,Mediterranean,Pune,3.2,6/10/2024
REST49466,Pasta Point,Mediterranean,Mumbai,3.8,10/13/2019
REST22271,Seafood Shack,Mediterranean,Bangalore,3,7/4/2022
REST09053,Sandwich Stop,Japanese,Delhi,3.5,7/4/2023
REST10615,Cafe Delight,Italian,Hyderabad,2.9,9/24/2016
REST12267,Salad Shack,Chinese,Chennai,3.8,8/10/2021
REST38217,Salad Shack,Mediterranean,Mumbai,1.3,4/26/2024
REST15231,Spice Hub,Mexican,Kolkata,4,4/5/2017
REST36410,Sweet Treats,Italian,Mumbai,4.8,10/8/2020
REST18588,Sweet Treats,Chinese,Kolkata,4,5/8/2018
REST28526,Cafe Delight,Italian,Pune,2,9/19/2023
REST35128,Sweet Treats,Mexican,Hyderabad,1.1,11/2/2019
REST37091,Pasta Point,Chinese,Hyderabad,1.3,2/12/2023
REST40603,Food Fiesta,Chinese,Kolkata,2.4,12/19/2024
REST27242,Food Fiesta,Japanese,Delhi,1.1,5/8/2019
REST48439,Cafe Delight,Indian,Ahmedabad,2.6,3/27/2016
REST11883,Sweet Treats,Continental,Ahmedabad,2.7,2/13/2019
REST01653,Sandwich Stop,Japanese,Ahmedabad,3.5,5/19/2019
REST02177,Biryani House,Japanese,Mumbai,2.9,6/20/2019
REST04760,Sushi Station,Japanese,Bangalore,2.8,7/21/2017
REST05140,Sweet Treats,Japanese,Chennai,3.2,3/6/2023
REST26302,Pizza Palace,Japanese,Mumbai,4,4/22/2022
REST09644,Tasty Corner,Italian,Ahmedabad,3.2,5/2/2018
REST18454,Sandwich Stop,Mediterranean,Hyderabad,1.2,7/3/2023
REST06240,Grill House,Chinese,Kolkata,2.8,11/25/2024
REST26840,Food Fiesta,Japanese,Kolkata,4.5,10/7/2016
REST48019,Sushi Station,Italian,Mumbai,4.5,12/13/2024
REST18317,Seafood Shack,Continental,Chennai,1.3,1/2/2021
REST38349,Burger Barn,Chinese,Hyderabad,1.8,4/2/2023
REST28390,Grill House,Mexican,Pune,4.1,9/2/2018
REST41563,Biryani House,Italian,Pune,1.7,6/16/2023
REST43252,Cafe Delight,Mexican,Pune,3.4,6/8/2017
REST45816,Burger Barn,Continental,Delhi,1,3/12/2016
REST31273,Burger Barn,Chinese,Bangalore,1.5,7/10/2019
REST42826,Spice Hub,Mexican,Ahmedabad,4.5,8/10/2018
REST04159,Sandwich Stop,Indian,Kolkata,1.8,5/18/2016
REST09500,Grill House,Indian,Mumbai,1.7,3/19/2024
REST34881,Pizza Palace,Mediterranean,Hyderabad,2.2,10/13/2022
REST05499,Pizza Palace,Continental,Delhi,2.9,7/10/2019
REST03311,Food Fiesta,Continental,Ahmedabad,4.9,9/22/2022
REST46975,Sandwich Stop,Japanese,Delhi,3.7,3/25/2023
REST18280,Pasta Point,Mediterranean,Kolkata,2.3,4/27/2017
REST11635,Sushi Station,Italian,Ahmedabad,2.4,9/24/2018
REST20240,Sandwich Stop,Japanese,Mumbai,5,7/26/2023
REST03112,Pizza Palace,Italian,Hyderabad,1.4,10/2/2022
REST24457,Noodle Point,Japanese,Bangalore,4.3,10/6/2019
REST23998,Noodle Point,Indian,Pune,3.3,7/4/2019
REST21503,Grill House,Chinese,Mumbai,4.1,11/5/2020
REST32817,Seafood Shack,Indian,Mumbai,1,7/28/2021
REST26007,Sushi Station,Mediterranean,Pune,4.9,11/13/2017
REST25937,Food Fiesta,Indian,Chennai,1.4,9/17/2022
REST23188,Spice Hub,Mexican,Delhi,4.2,3/5/2021
REST43221,Burger Barn,Continental,Mumbai,4.2,8/17/2018
REST41454,Sweet Treats,Mexican,Ahmedabad,3.3,9/6/2023
REST34805,Food Fiesta,Chinese,Pune,1.4,4/21/2017
REST02710,Pizza Palace,Chinese,Pune,1.9,5/18/2020
REST36765,Pasta Point,Continental,Delhi,2.3,11/20/2019
REST42861,Burger Barn,Mediterranean,Ahmedabad,1.7,1/25/2016
REST14367,Food Fiesta,Japanese,Ahmedabad,3.5,8/16/2016
REST40541,Pasta Point,Mediterranean,Delhi,2.5,7/1/2021
REST12560,Sushi Station,Continental,Delhi,3.3,9/7/2017
REST49324,Cafe Delight,Italian,Chennai,2.5,7/25/2024
REST20503,Sandwich Stop,Japanese,Bangalore,3,6/8/2017
REST15865,Sushi Station,Italian,Delhi,4.6,11/5/2017
REST49338,Sweet Treats,Indian,Kolkata,4.7,10/5/2019
REST34259,Tasty Corner,Mediterranean,Bangalore,4.3,1/17/2024
REST07979,Cafe Delight,Chinese,Ahmedabad,1.5,12/8/2018
REST24732,Seafood Shack,Indian,Kolkata,2.6,8/22/2023
REST42620,Cafe Delight,Continental,Pune,2,7/9/2018
REST40723,Biryani House,Continental,Pune,2.4,3/21/2017
REST33917,Burger Barn,Mexican,Bangalore,1.8,12/24/2019
REST46747,Food Fiesta,Japanese,Delhi,1.7,7/17/2023
REST41702,Salad Shack,Japanese,Delhi,2.5,8/2/2021
REST18433,Tasty Corner,Continental,Delhi,3.7,11/22/2021
REST01632,Noodle Point,Indian,Ahmedabad,2.5,3/26/2019
REST21682,Salad Shack,Chinese,Delhi,3.2,8/24/2021
REST43641,Sushi Station,Italian,Mumbai,2.9,10/28/2022
REST00482,Salad Shack,Japanese,Kolkata,4.9,10/2/2021
REST35420,Salad Shack,Indian,Delhi,3.5,10/26/2022
REST23224,Noodle Point,Chinese,Mumbai,4.8,1/5/2020
REST30480,Tasty Corner,Japanese,Chennai,1.9,10/4/2019
REST20378,Cafe Delight,Mexican,Pune,3.4,11/4/2020
REST28124,Biryani House,Mediterranean,Kolkata,2,3/15/2016
REST35096,Sandwich Stop,Chinese,Pune,1,6/5/2019
REST37804,Tasty Corner,Continental,Kolkata,1.3,11/11/2019
REST31594,Biryani House,Italian,Bangalore,1.8,9/12/2021
REST34958,Seafood Shack,Mexican,Ahmedabad,1,4/19/2021
REST41560,Salad Shack,Mexican,Ahmedabad,2.6,11/20/2021
REST12739,Tasty Corner,Mexican,Ahmedabad,2.4,10/10/2017
REST02493,Pizza Palace,Mediterranean,Hyderabad,2.1,6/22/2016
REST40392,Biryani House,Chinese,Chennai,4.2,3/12/2019
REST06550,Biryani House,Italian,Mumbai,1.1,6/21/2024
REST13134,Sweet Treats,Japanese,Bangalore,4,5/27/2016
REST21519,Pasta Point,Continental,Delhi,4,12/5/2022
REST10288,Sandwich Stop,Chinese,Delhi,2.7,10/26/2020
REST18052,Seafood Shack,Japanese,Chennai,1.2,4/25/2017
REST01621,Pasta Point,Indian,Hyderabad,2.4,5/28/2021
REST27696,Sweet Treats,Italian,Mumbai,1.5,6/24/2017
REST22650,Cafe Delight,Indian,Kolkata,3.2,3/22/2017
REST37805,Cafe Delight,Chinese,Mumbai,2.6,1/2/2019
REST17710,Seafood Shack,Chinese,Hyderabad,4.6,3/18/2020
REST29246,Noodle Point,Chinese,Kolkata,2,12/21/2024
REST46990,Pasta Point,Mediterranean,Bangalore,4,12/5/2021
REST31466,Cafe Delight,Japanese,Pune,3.8,12/2/2018
REST46460,Sweet Treats,Chinese,Mumbai,2.7,12/4/2016
REST03169,Cafe Delight,Indian,Kolkata,1.4,5/24/2021
REST16853,Noodle Point,Mediterranean,Kolkata,3.6,4/8/2017
REST30171,Seafood Shack,Indian,Hyderabad,1.2,12/8/2019
REST36771,Sweet Treats,Chinese,Pune,5,7/10/2018
REST37829,Cafe Delight,Continental,Kolkata,4,2/11/2020
REST46415,Noodle Point,Mexican,Hyderabad,3,4/6/2024
REST22589,Food Fiesta,Mexican,Delhi,3.6,11/17/2020
REST07671,Pasta Point,Chinese,Hyderabad,1.8,10/25/2017
REST36411,Pasta Point,Japanese,Bangalore,1.9,5/20/2023
REST47965,Burger Barn,Continental,Bangalore,1.2,7/16/2024
REST15727,Pasta Point,Continental,Ahmedabad,3.2,10/17/2021
REST26800,Food Fiesta,Mexican,Mumbai,3,4/24/2023
REST16307,Grill House,Japanese,Bangalore,3,12/1/2019
REST08129,Sandwich Stop,Indian,Chennai,2.9,12/19/2021
REST19700,Salad Shack,Japanese,Ahmedabad,2.8,8/3/2020
REST24668,Pizza Palace,Italian,Chennai,4.8,2/18/2021
REST04282,Grill House,Mediterranean,Delhi,4.1,3/4/2020
REST28885,Noodle Point,Mediterranean,Chennai,3.5,2/5/2020
REST12958,Salad Shack,Indian,Kolkata,4.5,12/7/2017
REST12499,Tasty Corner,Chinese,Chennai,2.8,1/3/2024
REST47563,Grill House,Italian,Kolkata,1,4/6/2018
REST04083,Sweet Treats,Mexican,Chennai,1.1,9/16/2023
REST42479,Tasty Corner,Italian,Pune,1.3,3/10/2018
REST32252,Food Fiesta,Japanese,Hyderabad,4.6,4/12/2024
REST32519,Seafood Shack,Chinese,Hyderabad,1,11/19/2016
REST06217,Tasty Corner,Continental,Ahmedabad,2.1,10/10/2017
REST25818,Biryani House,Italian,Hyderabad,2.4,8/14/2024
REST09610,Grill House,Indian,Pune,2.1,8/4/2020
REST41175,Food Fiesta,Mediterranean,Mumbai,2.1,8/26/2019
REST44191,Sushi Station,Japanese,Ahmedabad,4.2,11/5/2024
REST18813,Pizza Palace,Japanese,Chennai,3.6,8/23/2024
REST04014,Biryani House,Italian,Delhi,4.6,12/7/2016
REST02534,Noodle Point,Mediterranean,Kolkata,4,12/5/2022
REST18674,Sushi Station,Chinese,Hyderabad,3.6,7/7/2021
REST06930,Sweet Treats,Indian,Chennai,1.2,1/17/2020
REST44787,Sandwich Stop,Italian,Pune,1.8,1/26/2024
REST34542,Burger Barn,Mediterranean,Mumbai,4.7,9/12/2021
REST33680,Pasta Point,Mediterranean,Hyderabad,1.2,12/7/2018
REST34011,Tasty Corner,Continental,Bangalore,4.4,8/18/2023
REST26979,Food Fiesta,Continental,Ahmedabad,2.5,6/17/2017
REST11900,Burger Barn,Indian,Ahmedabad,2.2,2/13/2020
REST42336,Burger Barn,Mediterranean,Pune,2.2,12/23/2019
REST49957,Sandwich Stop,Indian,Ahmedabad,4.6,12/15/2024
REST46589,Pizza Palace,Mediterranean,Delhi,5,12/18/2020
REST04318,Biryani House,Continental,Bangalore,4.1,8/2/2019
REST04842,Biryani House,Japanese,Mumbai,3.2,10/14/2019
REST19853,Salad Shack,Indian,Ahmedabad,2.9,3/2/2024
REST08091,Seafood Shack,Continental,Ahmedabad,4.4,10/27/2023
REST11151,Biryani House,Mediterranean,Hyderabad,3.1,8/2/2018
REST24451,Tasty Corner,Indian,Chennai,3.9,8/7/2021
REST24755,Grill House,Continental,Chennai,4.5,6/21/2020
REST28508,Noodle Point,Mexican,Mumbai,3.7,7/13/2019
REST16871,Seafood Shack,Italian,Pune,2.7,6/27/2017
REST33012,Tasty Corner,Indian,Hyderabad,3.9,1/7/2020
REST46330,Tasty Corner,Chinese,Hyderabad,1.4,8/17/2021
REST41014,Sweet Treats,Italian,Pune,2.6,11/9/2018
REST36481,Spice Hub,Japanese,Kolkata,4.3,3/13/2022
REST44227,Burger Barn,Mexican,Pune,3.3,10/14/2017
REST21385,Burger Barn,Continental,Delhi,4.5,6/11/2018
REST10910,Biryani House,Mexican,Bangalore,2.1,12/27/2020
REST02570,Pizza Palace,Chinese,Pune,1.8,6/21/2016
REST01061,Burger Barn,Japanese,Ahmedabad,2.4,3/25/2018
REST00620,Pasta Point,Mediterranean,Delhi,4.3,6/10/2017
REST41280,Sushi Station,Japanese,Mumbai,4.9,2/9/2021
REST30931,Salad Shack,Japanese,Delhi,2.3,7/1/2017
REST06781,Pizza Palace,Mediterranean,Mumbai,3.3,10/15/2022
REST22939,Seafood Shack,Italian,Pune,2.1,8/24/2018
REST36240,Pasta Point,Mediterranean,Mumbai,3.8,2/20/2020
REST07521,Sandwich Stop,Continental,Mumbai,3,3/25/2016
REST27538,Grill House,Mediterranean,Kolkata,2.5,7/1/2018
REST22904,Pasta Point,Italian,Chennai,3.8,5/2/2024
REST04630,Cafe Delight,Indian,Mumbai,3.2,2/27/2021
REST39551,Sushi Station,Indian,Kolkata,1.4,9/2/2016
REST08990,Noodle Point,Indian,Mumbai,3,10/9/2021
REST43804,Noodle Point,Mediterranean,Kolkata,4.8,2/13/2016
REST29278,Salad Shack,Mexican,Pune,4.9,5/5/2022
REST19920,Tasty Corner,Chinese,Chennai,4.1,10/4/2023
REST09589,Noodle Point,Chinese,Hyderabad,1.5,9/13/2024
REST13219,Sweet Treats,Mexican,Ahmedabad,2.4,12/16/2016
REST01598,Sandwich Stop,Indian,Pune,1.4,5/21/2023
REST00978,Food Fiesta,Continental,Bangalore,1.1,5/15/2022
REST36179,Pasta Point,Mexican,Hyderabad,2.2,2/19/2016
REST10801,Tasty Corner,Continental,Mumbai,3.1,1/10/2018
REST40576,Food Fiesta,Japanese,Hyderabad,3,9/25/2020
REST07442,Grill House,Mexican,Delhi,2.4,10/22/2023
REST06076,Pizza Palace,Mediterranean,Kolkata,2.7,4/25/2016
REST48918,Cafe Delight,Italian,Hyderabad,2.2,4/24/2023
REST33714,Food Fiesta,Continental,Chennai,3.9,11/22/2017
REST46932,Sushi Station,Chinese,Delhi,4,12/9/2016
REST14417,Noodle Point,Japanese,Kolkata,3.4,5/27/2023
REST26132,Sweet Treats,Indian,Kolkata,2.8,5/7/2018
REST07716,Grill House,Chinese,Delhi,4.6,4/11/2020
REST42637,Sweet Treats,Italian,Kolkata,1.6,10/2/2023
REST18649,Tasty Corner,Japanese,Chennai,4.8,5/10/2022
REST39027,Food Fiesta,Mediterranean,Chennai,1.5,5/14/2018
REST27326,Sweet Treats,Mexican,Bangalore,4.5,9/7/2024
REST30611,Seafood Shack,Continental,Delhi,2.2,1/25/2017
REST48498,Tasty Corner,Chinese,Ahmedabad,1.6,8/12/2016
REST32244,Food Fiesta,Japanese,Pune,2.9,1/3/2022
REST38828,Sandwich Stop,Mexican,Hyderabad,2.4,11/25/2023
REST04807,Pasta Point,Mexican,Chennai,2.5,3/23/2023
REST36842,Pizza Palace,Italian,Delhi,4.1,8/9/2020
REST05491,Burger Barn,Japanese,Kolkata,1.2,7/14/2018
REST16042,Seafood Shack,Continental,Bangalore,3,6/8/2020
REST08849,Noodle Point,Mediterranean,Delhi,4.7,1/27/2016
REST20413,Sweet Treats,Italian,Hyderabad,3.9,6/3/2018
REST19828,Cafe Delight,Chinese,Chennai,4.9,1/13/2020
REST41335,Grill House,Mediterranean,Kolkata,1.6,3/2/2016
REST28469,Sweet Treats,Continental,Hyderabad,4.7,3/16/2021
REST36359,Seafood Shack,Italian,Kolkata,1.2,11/7/2024
REST26292,Pizza Palace,Mexican,Ahmedabad,3.9,4/6/2018
REST34551,Food Fiesta,Chinese,Ahmedabad,2.5,5/26/2018
REST40975,Spice Hub,Mexican,Pune,2.6,5/7/2023
REST05968,Biryani House,Japanese,Pune,1.8,10/18/2023
REST00941,Pizza Palace,Mexican,Hyderabad,3.3,1/19/2020
REST33268,Pizza Palace,Continental,Mumbai,2.6,4/11/2023
REST18332,Cafe Delight,Mediterranean,Bangalore,2.2,1/3/2022
REST10010,Food Fiesta,Continental,Bangalore,3.9,11/14/2024
REST14927,Grill House,Mediterranean,Bangalore,3.2,4/5/2021
REST09738,Sandwich Stop,Mediterranean,Kolkata,4,10/22/2020
REST12428,Cafe Delight,Japanese,Chennai,3.3,11/24/2018
REST19525,Cafe Delight,Mediterranean,Chennai,3.8,3/10/2021
REST26286,Biryani House,Mediterranean,Mumbai,1.5,2/2/2017
REST16202,Spice Hub,Mexican,Chennai,3.1,4/1/2023
REST37363,Grill House,Indian,Hyderabad,1.6,4/10/2018
REST07499,Sweet Treats,Chinese,Hyderabad,4,5/1/2023
REST47043,Pizza Palace,Italian,Hyderabad,5,11/15/2017
REST45437,Salad Shack,Indian,Chennai,4.8,1/14/2016
REST23303,Spice Hub,Mexican,Hyderabad,1.8,6/13/2017
REST44482,Spice Hub,Japanese,Bangalore,1.8,11/12/2020
REST27699,Burger Barn,Continental,Pune,1.2,7/8/2017
REST04837,Sushi Station,Indian,Ahmedabad,2.7,6/24/2019
REST49630,Sweet Treats,Continental,Bangalore,1.4,11/14/2016
REST02338,Grill House,Japanese,Hyderabad,2,2/17/2021
REST22373,Spice Hub,Japanese,Mumbai,2.5,7/16/2024
REST43958,Burger Barn,Japanese,Bangalore,2.3,7/13/2018
REST10681,Sweet Treats,Continental,Bangalore,1.8,10/20/2019
REST27273,Tasty Corner,Mexican,Mumbai,2.6,9/1/2020
REST02014,Sandwich Stop,Mediterranean,Pune,3,4/26/2018
REST30646,Sushi Station,Mediterranean,Kolkata,3.7,11/21/2022
REST06784,Sandwich Stop,Mediterranean,Delhi,2.3,7/5/2021
REST06906,Cafe Delight,Continental,Chennai,4.6,11/4/2019
REST28103,Sushi Station,Chinese,Hyderabad,2.6,12/3/2016
REST11302,Sweet Treats,Mexican,Delhi,4,9/27/2016
REST43950,Noodle Point,Mediterranean,Kolkata,1.4,4/8/2020
REST10995,Sandwich Stop,Chinese,Hyderabad,1.1,11/8/2016
REST35959,Pasta Point,Italian,Chennai,1.2,5/12/2024
REST42216,Cafe Delight,Chinese,Bangalore,4.2,11/10/2020
REST27543,Sweet Treats,Mexican,Mumbai,1.5,10/14/2020
REST45430,Spice Hub,Mexican,Delhi,1.4,7/1/2017
REST37509,Seafood Shack,Chinese,Hyderabad,1.7,5/23/2023
REST35617,Sushi Station,Chinese,Hyderabad,2.3,10/21/2021
REST47153,Pizza Palace,Continental,Chennai,5,7/15/2024
REST46694,Biryani House,Italian,Chennai,1.5,5/19/2020
REST10900,Food Fiesta,Mexican,Mumbai,3.8,5/14/2020
REST44628,Pizza Palace,Indian,Bangalore,2.8,9/28/2021
REST05781,Grill House,Mediterranean,Ahmedabad,3.2,12/22/2018
REST10475,Salad Shack,Japanese,Mumbai,2.7,4/2/2020
REST05510,Pasta Point,Indian,Bangalore,3.2,1/10/2019
REST27016,Grill House,Mediterranean,Mumbai,4.5,7/22/2017
REST08867,Sandwich Stop,Indian,Chennai,3.5,2/5/2022
REST17453,Grill House,Japanese,Delhi,4.8,4/9/2020
REST11973,Tasty Corner,Indian,Ahmedabad,2.7,8/26/2019
REST28566,Cafe Delight,Chinese,Delhi,5,9/18/2019
REST39575,Noodle Point,Indian,Chennai,1.4,8/5/2021
REST23303,Spice Hub,Mexican,Pune,1.3,2/10/2024
REST36622,Burger Barn,Mexican,Mumbai,4.7,9/20/2018
REST32012,Seafood Shack,Chinese,Bangalore,2.3,10/14/2022
REST35667,Spice Hub,Japanese,Ahmedabad,2.9,7/8/2019
REST45691,Tasty Corner,Continental,Mumbai,3.7,6/9/2020
REST00403,Grill House,Continental,Bangalore,2.9,3/3/2017
REST45419,Pizza Palace,Continental,Bangalore,3.3,12/3/2018
REST43523,Grill House,Mediterranean,Chennai,2.7,11/22/2024
REST49923,Sandwich Stop,Japanese,Chennai,3.6,2/8/2017
REST36139,Burger Barn,Mediterranean,Mumbai,5,6/25/2024
REST13134,Tasty Corner,Chinese,Kolkata,3.9,3/28/2019
REST34152,Noodle Point,Mediterranean,Delhi,4,11/5/2023
REST17352,Noodle Point,Indian,Kolkata,3.7,4/6/2016
REST25629,Food Fiesta,Italian,Pune,1.7,11/17/2021
REST37783,Cafe Delight,Mexican,Kolkata,4.9,6/2/2020
REST33155,Pizza Palace,Chinese,Hyderabad,1.5,1/9/2024
REST36828,Spice Hub,Chinese,Hyderabad,2,5/18/2016
REST24632,Food Fiesta,Continental,Bangalore,5,7/6/2023
REST02711,Grill House,Indian,Pune,2.1,2/26/2020
REST07803,Noodle Point,Continental,Ahmedabad,2.6,1/13/2018
REST49270,Sushi Station,Japanese,Pune,3.3,11/17/2024
REST01102,Pasta Point,Mexican,Delhi,2.8,8/17/2017
REST03810,Spice Hub,Continental,Bangalore,2.6,10/19/2020
REST03026,Noodle Point,Japanese,Mumbai,3.1,5/1/2022
REST24062,Burger Barn,Japanese,Mumbai,3.2,5/28/2023
REST07279,Sweet Treats,Italian,Ahmedabad,2.9,12/28/2019
REST15539,Salad Shack,Mediterranean,Hyderabad,5,5/1/2024
REST05580,Salad Shack,Indian,Chennai,2.2,2/24/2023
REST23065,Spice Hub,Continental,Chennai,4.9,5/6/2024
REST44262,Biryani House,Italian,Chennai,4.2,8/13/2019
REST14541,Seafood Shack,Continental,Chennai,1,11/1/2018
REST28843,Tasty Corner,Indian,Hyderabad,1.6,8/7/2020
REST25475,Salad Shack,Chinese,Hyderabad,4,12/7/2018
REST39198,Biryani House,Italian,Kolkata,2.6,8/19/2017
REST41012,Grill House,Chinese,Ahmedabad,4.1,12/12/2024
REST43702,Burger Barn,Mexican,Chennai,1.8,3/10/2019
REST44083,Food Fiesta,Mexican,Delhi,2.3,7/4/2016
REST41752,Tasty Corner,Continental,Delhi,3.7,3/9/2021
REST01776,Grill House,Chinese,Pune,1.2,3/17/2020
REST18350,Seafood Shack,Chinese,Delhi,1.4,5/17/2022
REST00076,Biryani House,Japanese,Kolkata,1.9,5/12/2019
REST14139,Biryani House,Continental,Bangalore,3.1,3/9/2020
REST10787,Tasty Corner,Continental,Bangalore,4.7,4/1/2020
REST04290,Sushi Station,Continental,Bangalore,3.5,12/25/2017
REST07502,Pasta Point,Japanese,Chennai,2.1,4/26/2016
REST04152,Sushi Station,Mediterranean,Ahmedabad,2.2,12/23/2017
REST19004,Sandwich Stop,Continental,Delhi,4.9,6/24/2016
REST00855,Pizza Palace,Mediterranean,Kolkata,2.5,12/28/2023
REST22361,Cafe Delight,Continental,Ahmedabad,4.1,10/5/2019
REST21920,Cafe Delight,Italian,Pune,3.1,3/26/2018
REST20410,Salad Shack,Indian,Delhi,3.9,2/3/2023
REST31563,Noodle Point,Chinese,Mumbai,4.9,9/26/2020
REST23624,Sandwich Stop,Mediterranean,Kolkata,4.7,12/12/2022
REST28753,Spice Hub,Indian,Chennai,1,3/19/2024
REST19413,Tasty Corner,Chinese,Delhi,4.5,7/3/2016
REST40574,Food Fiesta,Mexican,Mumbai,3.9,10/15/2022
REST34095,Sweet Treats,Mexican,Ahmedabad,2.6,9/6/2024
REST24044,Food Fiesta,Chinese,Pune,1.3,7/21/2018
REST48648,Pizza Palace,Chinese,Hyderabad,1.8,4/17/2022
REST35654,Pasta Point,Mexican,Ahmedabad,2.2,2/19/2018
REST41911,Spice Hub,Japanese,Ahmedabad,1.6,12/23/2023
REST12289,Food Fiesta,Japanese,Pune,3.4,3/14/2019
REST38444,Pizza Palace,Mediterranean,Bangalore,2.4,2/21/2023
REST10302,Biryani House,Continental,Bangalore,3.1,4/5/2017
REST48088,Cafe Delight,Indian,Chennai,2.1,1/23/2020
REST14699,Salad Shack,Japanese,Bangalore,3.9,8/6/2016
REST18663,Biryani House,Italian,Delhi,4.4,5/1/2020
REST45545,Noodle Point,Indian,Kolkata,4,10/26/2019
REST30484,Seafood Shack,Mediterranean,Delhi,3.1,9/10/2021
REST05225,Grill House,Chinese,Hyderabad,4.4,5/28/2017
REST15101,Seafood Shack,Indian,Kolkata,1.4,7/21/2018
REST38540,Grill House,Chinese,Kolkata,1,1/5/2017
REST36804,Food Fiesta,Chinese,Mumbai,2.3,10/19/2022
REST31839,Seafood Shack,Italian,Ahmedabad,1.7,8/23/2020
REST29960,Seafood Shack,Mexican,Delhi,1.6,4/15/2019
REST29340,Pasta Point,Mexican,Delhi,2.5,11/25/2020
REST04799,Cafe Delight,Continental,Delhi,3.3,5/21/2019
REST38016,Cafe Delight,Indian,Ahmedabad,2.2,5/23/2017
REST20446,Salad Shack,Chinese,Bangalore,2.9,6/22/2022
REST47568,Biryani House,Italian,Delhi,2.6,9/2/2017
REST46706,Noodle Point,Japanese,Kolkata,1.2,6/27/2022
REST31663,Sushi Station,Indian,Mumbai,3.2,7/26/2017
REST19306,Cafe Delight,Chinese,Delhi,4.5,5/3/2024
REST16244,Seafood Shack,Japanese,Mumbai,1.5,1/3/2018
REST17463,Cafe Delight,Mexican,Pune,3.3,5/2/2017
REST24224,Biryani House,Mediterranean,Chennai,1.5,1/14/2016
REST33000,Sandwich Stop,Indian,Hyderabad,4.9,5/5/2023
REST35690,Seafood Shack,Continental,Chennai,1.1,11/9/2021
REST30501,Pasta Point,Italian,Ahmedabad,1.6,8/6/2018
REST33739,Cafe Delight,Chinese,Ahmedabad,5,1/15/2021
REST39177,Sandwich Stop,Continental,Pune,2.5,4/18/2022
REST10482,Spice Hub,Chinese,Ahmedabad,2,12/8/2024
REST00397,Burger Barn,Mediterranean,Hyderabad,1.8,9/24/2017
REST37781,Pasta Point,Continental,Mumbai,4.5,4/11/2023
REST02775,Pasta Point,Italian,Mumbai,4.6,11/20/2021
REST09198,Grill House,Japanese,Bangalore,3.7,8/26/2017
REST10741,Pizza Palace,Mexican,Delhi,3.7,7/4/2018
REST07391,Sandwich Stop,Chinese,Bangalore,2.5,1/25/2019
REST15280,Cafe Delight,Japanese,Delhi,1.1,8/24/2021
REST49507,Pasta Point,Italian,Kolkata,2.3,1/27/2016
REST25600,Noodle Point,Mediterranean,Mumbai,1.4,6/4/2021
REST20429,Grill House,Italian,Chennai,3,4/28/2020
REST36569,Grill House,Indian,Mumbai,4.2,10/12/2017
REST30216,Sweet Treats,Chinese,Hyderabad,1.7,10/28/2022
REST27006,Sweet Treats,Indian,Ahmedabad,3.5,7/3/2024
REST44912,Pizza Palace,Indian,Chennai,1.3,7/7/2016
